iter	Passed	Remaining
2739	2278278	1047675
2740	2279147	1046861
2741	2279887	1045987
2742	2280797	1045192
2743	2281714	1044399
2744	2282598	1043592
2745	2283401	1042747
2746	2284126	1041867
2747	2284970	1041042
2748	2285817	1040217
2749	2286711	1039414
2750	2287556	1038589
2751	2288491	1037804
2752	2289545	1037073
2753	2290457	1036277
2754	2291512	1035547
2755	2292463	1034769
2756	2293401	1033985
2757	2294243	1033158
2758	2295123	1032347
2759	2295959	1031518
2760	2296823	1030700
2761	2297665	1029873
2762	2298425	1029009
2763	2299385	1028234
2764	2300329	1027452
2765	2301280	1026673
2766	2302116	1025843
2767	2303081	1025070
2768	2303966	1024262
2769	2304906	1023478
2770	2305781	1022665
2771	2306649	1021849
2772	2307624	1021080
2773	2308499	1020267
2774	2309240	1019394
2775	2310000	1018530
2776	2310846	1017704
2777	2311773	1016914
2778	2312617	1016086
2779	2313570	1015307
2780	2314431	1014488
2781	2315301	1013672
2782	2316152	1012848
2783	2316894	1011976
2784	2317738	1011149
2785	2318673	1010362
2786	2319423	1009494
2787	2320405	1008727
2788	2321390	1007961
2789	2322199	1007118
2790	2322927	1006241
2791	2323748	1005403
2792	2324623	1004590
2793	2325448	1003754
2794	2326265	1002915
2795	2327158	1002109
2796	2327960	1001264
2797	2328712	1000397
2798	2329524	999556
2799	2330383	998735
2800	2331295	997937
2801	2332102	997094
2802	2332969	996277
2803	2333921	995495
2804	2334803	994684
2805	2335673	993868
2806	2336571	993063
2807	2337442	992247
2808	2338369	991455
2809	2339225	990633
2810	2339922	989743
2811	2340823	988939
2812	2341688	988121
2813	2342467	987266
2814	2343347	986453
2815	2344172	985617
2816	2344878	984732
2817	2345696	983894
2818	2346548	983069
2819	2347290	982199
2820	2348157	981381
2821	2348976	980543
2822	2349749	979686
2823	2350491	978816
2824	2351356	977997
2825	2352191	977166
2826	2352976	976314
2827	2353917	975527
2828	2354675	974664
2829	2355426	973798
2830	2356323	972992
2831	2357243	972196
2832	2358113	971379
2833	2358915	970534
2834	2359820	969732
2835	2360770	968947
2836	2361545	968092
2837	2362282	967220
2838	2363127	966393
2839	2363984	965571
2840	2364751	964712
2841	2365709	963931
2842	2366619	963129
2843	2367387	962271
2844	2368224	961440
2845	2368984	960579
2846	2369935	959794
2847	2370681	958927
2848	2371583	958123
2849	2372397	957283
2850	2373240	956455
2851	2374115	955639
2852	2374892	954785
2853	2375764	953968
2854	2376758	953200
2855	2377611	952376
2856	2378475	951556
2857	2379282	950714
2858	2379942	949812
2859	2380804	948992
2860	2381715	948191
2861	2382484	947333
2862	2383377	946524
2863	2384219	945696
2864	2385198	944921
2865	2386033	944090
2866	2386872	943260
2867	2387834	942478
2868	2388660	941643
2869	2389455	940795
2870	2390376	939998
2871	2391163	939147
2872	2391932	938290
2873	2392753	937453
2874	2393604	936627
2875	2394373	935770
2876	2395307	934977
2877	2396137	934143
2878	2396973	933312
2879	2397831	932490
2880	2398748	931690
2881	2399648	930883
2882	2400530	930070
2883	2401408	929255
2884	2402330	928457
2885	2403199	927638
2886	2403991	926789
2887	2404899	925986
2888	2405677	925132
2889	2406527	924306
2890	2407432	923501
2891	2408267	922669
2892	2409177	921866
2893	2410063	921054
2894	2410971	920250
2895	2411827	919425
2896	2412710	918612
2897	2413547	917780
2898	2414353	916937
2899	2415299	916148
2900	2416142	915318
2901	2416998	914495
2902	2417859	913672
2903	2418691	912839
2904	2419484	911991
2905	2420271	911141
2906	2421102	910308
2907	2421922	909470
2908	2422815	908659
2909	2423709	907850
2910	2424490	906997
2911	2425402	906194
2912	2426220	905355
2913	2427093	904537
2914	2427956	903716
2915	2428846	902904
2916	2429685	902073
2917	2430502	901234
2918	2431405	900427
2919	2432259	899602
2920	2433114	898778
2921	2433862	897913
2922	2434676	897073
2923	2435435	896213
2924	2436345	895409
2925	2437214	894589
2926	2438040	893753
2927	2439046	892984
2928	2439913	892163
2929	2440765	891337
2930	2441648	890522
2931	2442593	889730
2932	2443432	888899
2933	2444163	888029
2934	2445012	887202
2935	2445840	886367
2936	2446606	885510
2937	2447511	884703
2938	2448372	883880
2939	2449290	883077
2940	2450179	882264
2941	2451036	881440
2942	2451890	880614
2943	2452702	879773
2944	2453541	878942
2945	2454385	878113
2946	2455235	877286
2947	2456060	876450
2948	2456814	875589
2949	2457593	874736
2950	2458473	873920
2951	2459383	873114
2952	2460214	872280
2953	2461058	871451
2954	2461860	870607
2955	2462695	869774
2956	2463486	868926
2957	2464407	868124
2958	2465253	867295
2959	2465994	866430
2960	2466843	865602
2961	2467613	864747
2962	2468343	863878
2963	2469257	863073
2964	2470048	862225
2965	2470921	861406
2966	2471679	860547
2967	2472596	859743
2968	2473325	858874
2969	2474164	858043
2970	2475009	857214
2971	2475731	856343
2972	2476575	855513
2973	2477491	854709
2974	2478255	853852
2975	2479084	853018
2976	2479901	852179
2977	2480767	851358
2978	2481658	850544
2979	2482671	849773
2980	2483599	848972
2981	2484454	848147
2982	2485328	847327
2983	2486177	846500
2984	2487014	845668
2985	2487770	844808
2986	2488624	843982
2987	2489708	843234
2988	2490683	842449
2989	2491748	841694
2990	2492678	840893
2991	2493663	840111
2992	2494623	839320
2993	2495405	838469
2994	2496445	837705
2995	2497193	836843
2996	2498143	836048
2997	2499085	835251
2998	2499995	834443
2999	2500822	833607
3000	2501717	832794
3001	2502686	832005
3002	2503473	831156
3003	2504354	830338
3004	2505251	829525
3005	2506231	828740
3006	2507153	827935
3007	2507998	827105
3008	2508795	826259
3009	2509681	825443
3010	2510572	824628
3011	2511378	823785
3012	2512309	822983
3013	2513076	822127
3014	2513968	821313
3015	2514917	820516
3016	2515714	819670
3017	2516583	818848
3018	2517303	817977
3019	2518122	817138
3020	2518873	816278
3021	2519731	815452
3022	2520620	814636
3023	2521418	813791
3024	2522250	812956
3025	2523056	812114
3026	2523869	811273
3027	2524668	810428
3028	2525493	809591
3029	2526354	808766
3030	2527158	807923
3031	2528021	807099
3032	2528825	806255
3033	2529666	805424
3034	2530580	804616
3035	2531330	803755
3036	2532204	802934
3037	2533181	802146
3038	2533974	801299
3039	2534817	800468
3040	2535626	799627
3041	2536514	798810
3042	2537265	797950
3043	2538138	797128
3044	2539137	796346
3045	2540000	795522
3046	2540785	794673
3047	2541725	793872
3048	2542457	793006
3049	2543374	792198
3050	2544223	791369
3051	2545065	790537
3052	2545837	789684
3053	2546620	788835
3054	2547519	788021
3055	2548351	787187
3056	2549228	786366
3057	2550032	785523
3058	2550878	784693
3059	2551668	783845
3060	2552384	782975
3061	2553210	782139
3062	2554023	781299
3063	2554936	780489
3064	2555703	779635
3065	2556676	778843
3066	2557614	778041
3067	2558479	777217
3068	2559279	776373
3069	2560195	775563
3070	2560956	774708
3071	2561787	773873
3072	2562682	773057
3073	2563616	772254
3074	2564492	771432
3075	2565236	770571
3076	2566124	769753
3077	2567032	768942
3078	2567907	768120
3079	2568840	767315
3080	2569778	766512
3081	2570645	765688
3082	2571522	764867
3083	2572393	764044
3084	2573273	763223
3085	2574136	762398
3086	2575055	761589
3087	2575845	760741
3088	2576686	759909
3089	2577571	759090
3090	2578392	758252
3091	2579191	757408
3092	2580051	756581
3093	2580926	755759
3094	2581878	754959
3095	2582764	754140
3096	2583543	753290
3097	2584404	752463
3098	2585335	751657
3099	2586265	750851
3100	2587024	749995
3101	2587802	749144
3102	2588664	748318
3103	2589442	747467
3104	2590212	746615
3105	2591155	745812
3106	2591976	744974
3107	2592732	744117
3108	2593612	743296
3109	2594489	742474
3110	2595308	741635
3111	2596275	740839
3112	2597147	740015
3113	2597978	739180
3114	2598790	738340
3115	2599632	737508
3116	2600523	736689
3117	2601363	735857
3118	2602198	735023
3119	2603010	734182
3120	2603709	733310
3121	2604542	732475
3122	2605431	731656
3123	2606255	730819
3124	2607169	730007
3125	2608061	729189
3126	2608795	728327
3127	2609588	727481
3128	2610591	726693
3129	2611577	725901
3130	2612525	725098
3131	2613386	724271
3132	2614349	723473
3133	2615161	722632
3134	2615978	721793
3135	2616750	720941
3136	2617579	720105
3137	2618526	719302
3138	2619271	718443
3139	2620160	717623
3140	2621093	716816
3141	2621993	715999
3142	2622740	715141
3143	2623496	714285
3144	2624283	713437
3145	2625128	712606
3146	2625972	711774
3147	2626758	710926
3148	2627545	710079
3149	2628498	709277
3150	2629292	708432
3151	2630297	707643
3152	2631262	706844
3153	2632155	706025
3154	2633023	705199
3155	2633825	704356
3156	2634680	703527
3157	2635573	702708
3158	2636412	701874
3159	2637302	701055
3160	2638128	700218
3161	2638918	699371
3162	2639698	698522
3163	2640540	697690
3164	2641424	696868
3165	2642269	696036
3166	2643196	695226
3167	2644092	694408
3168	2645080	693613
3169	2645949	692788
3170	2646878	691978
3171	2647745	691151
3172	2648663	690338
3173	2649583	689526
3174	2650453	688700
3175	2651293	687867
3176	2652176	687044
3177	2653006	686208
3178	2653750	685350
3179	2654532	684502
3180	2655449	683688
3181	2656338	682867
3182	2657223	682045
3183	2658071	681214
3184	2659059	680418
3185	2660053	679624
3186	2661010	678820
3187	2661753	677962
3188	2662670	677148
3189	2663524	676318
3190	2664289	675465
3191	2665182	674645
3192	2666044	673817
3193	2666953	673000
3194	2667884	672190
3195	2668677	671344
3196	2669536	670515
3197	2670257	669651
3198	2671132	668826
3199	2672058	668014
3200	2673001	667206
3201	2673788	666359
3202	2674574	665512
3203	2675408	664677
3204	2676212	663834
3205	2677104	663013
3206	2677934	662177
3207	2678778	661344
3208	2679725	660536
3209	2680525	659693
3210	2681344	658854
3211	2682206	658025
3212	2683018	657184
3213	2683839	656346
3214	2684739	655527
3215	2685491	654672
3216	2686388	653852
3217	2687346	653046
3218	2688326	652247
3219	2689143	651407
3220	2690107	650603
3221	2690970	649774
3222	2691752	648926
3223	2692703	648119
3224	2693584	647295
3225	2694368	646448
3226	2695200	645611
3227	2696017	644772
3228	2696889	643946
3229	2697828	643135
3230	2698666	642301
3231	2699521	641470
3232	2700384	640641
3233	2701224	639807
3234	2702004	638959
3235	2702821	638119
3236	2703680	637290
3237	2704602	636475
3238	2705489	635652
3239	2706456	634847
3240	2707348	634025
3241	2708250	633205
3242	2709211	632400
3243	2710117	631581
3244	2711018	630760
3245	2711903	629937
3246	2712842	629125
3247	2713679	628290
3248	2714640	627483
3249	2715438	626639
3250	2716209	625789
3251	2717191	624987
3252	2718136	624177
3253	2718945	623335
3254	2719882	622523
3255	2720740	621692
3256	2721641	620871
3257	2722390	620016
3258	2723313	619200
3259	2724200	618376
3260	2724970	617526
3261	2725711	616669
3262	2726590	615843
3263	2727496	615023
3264	2728332	614188
3265	2729114	613340
3266	2730034	612523
3267	2730894	611693
3268	2731725	610856
3269	2732514	610010
3270	2733416	609190
3271	2734339	608373
3272	2735292	607564
3273	2736139	606730
3274	2736849	605867
3275	2737818	605061
3276	2738651	604224
3277	2739570	603407
3278	2740444	602580
3279	2741282	601744
3280	2742303	600949
3281	2743116	600109
3282	2744015	599286
3283	2744911	598464
3284	2745787	597637
3285	2746618	596800
3286	2747558	595987
3287	2748538	595182
3288	2749280	594326
3289	2750182	593504
3290	2751070	592679
3291	2751907	591843
3292	2752682	590994
3293	2753586	590173
3294	2754509	589356
3295	2755349	588521
3296	2756233	587695
3297	2757061	586857
3298	2757990	586041
3299	2758884	585217
3300	2759689	584375
3301	2760545	583543
3302	2761352	582701
3303	2762103	581847
3304	2763025	581029
3305	2763991	580220
3306	2764965	579413
3307	2765900	578598
3308	2766701	577754
3309	2767572	576926
3310	2768416	576091
3311	2769391	575284
3312	2770171	574436
3313	2770945	573587
3314	2771673	572728
3315	2772346	571859
3316	2773087	571003
3317	2773559	570092
3318	2774418	569261
3319	2775263	568427
3320	2776262	567624
3321	2777128	566795
3322	2777920	565950
3323	2778803	565123
3324	2779677	564295
3325	2780586	563474
3326	2781462	562646
3327	2782293	561809
3328	2783064	560960
3329	2784022	560148
3330	2784906	559322
3331	2785859	558509
3332	2786700	557674
3333	2787487	556828
3334	2788426	556013
3335	2789423	555208
3336	2790178	554356
3337	2791097	553536
3338	2792064	552726
3339	2793124	551934
3340	2794017	551109
3341	2794993	550300
3342	2795858	549470
3343	2796617	548618
3344	2796941	547682
3345	2797733	546837
3346	2798638	546014
3347	2799488	545181
3348	2800490	544377
3349	2801306	543537
3350	2802206	542713
3351	2803155	541898
3352	2804063	541076
3353	2804836	540227
3354	2805688	539394
3355	2806492	538552
3356	2807426	537734
3357	2808353	536915
3358	2809100	536062
3359	2809915	535221
3360	2810720	534379
3361	2811595	533550
3362	2812499	532727
3363	2813374	531898
3364	2814211	531062
3365	2815075	530231
3366	2815974	529406
3367	2816848	528577
3368	2817863	527774
3369	2818768	526950
3370	2819624	526117
3371	2820540	525296
3372	2821410	524466
3373	2822379	523654
3374	2823272	522828
3375	2824190	522006
3376	2825022	521169
3377	2826000	520358
3378	2826802	519515
3379	2827741	518698
3380	2828561	517858
3381	2829447	517030
3382	2830316	516200
3383	2831200	515372
3384	2831990	514527
3385	2832876	513699
3386	2833799	512878
3387	2834667	512047
3388	2835481	511206
3389	2836366	510378
3390	2837209	509543
3391	2838075	508711
3392	2838906	507873
3393	2839799	507047
3394	2840664	506215
3395	2841634	505402
3396	2842427	504558
3397	2843333	503733
3398	2844132	502890
3399	2844931	502046
3400	2845750	501206
3401	2846410	500339
3402	2847225	499498
3403	2848160	498679
3404	2848955	497835
3405	2849845	497007
3406	2850730	496179
3407	2851571	495343
3408	2852387	494503
3409	2853351	493688
3410	2854340	492877
3411	2855158	492037
3412	2856111	491221
3413	2857072	490405
3414	2857824	489554
3415	2858728	488728
3416	2859597	487897
3417	2860437	487061
3418	2861289	486226
3419	2862160	485395
3420	2863132	484581
3421	2863991	483748
3422	2864899	482923
3423	2865785	482094
3424	2866780	481284
3425	2867707	480462
3426	2868637	479640
3427	2869672	478836
3428	2870496	477997
3429	2871349	477163
3430	2872286	476342
3431	2873249	475526
3432	2874189	474705
3433	2875002	473864
3434	2875937	473043
3435	2876876	472223
3436	2877826	471404
3437	2878730	470577
3438	2879566	469740
3439	2880470	468913
3440	2881384	468088
3441	2882240	467254
3442	2883244	466444
3443	2884098	465609
3444	2884941	464772
3445	2885755	463931
3446	2886599	463095
3447	2887423	462255
3448	2887741	461335
3449	2888545	460492
3450	2889624	459694
3451	2890609	458880
3452	2891487	458049
3453	2892345	457215
3454	2893315	456398
3455	2894244	455575
3456	2895243	454763
3457	2896080	453925
3458	2897026	453105
3459	2897932	452278
3460	2898749	451437
3461	2899549	450594
3462	2900413	449760
3463	2901240	448921
3464	2902096	448087
3465	2902981	447256
3466	2903949	446439
3467	2904763	445598
3468	2905718	444778
3469	2906534	443937
3470	2907449	443111
3471	2908361	442285
3472	2909259	441456
3473	2910135	440625
3474	2911089	439804
3475	2912036	438983
3476	2912960	438158
3477	2913903	437336
3478	2914571	436473
3479	2915414	435636
3480	2916287	434804
3481	2917463	434016
3482	2918502	433208
3483	2919472	432390
3484	2920392	431564
3485	2921170	430717
3486	2922143	429899
3487	2923009	429065
3488	2923985	428247
3489	2924922	427424
3490	2925879	426603
3491	2926663	425757
3492	2927616	424936
3493	2928561	424113
3494	2929427	423279
3495	2930249	422438
3496	2931255	421624
3497	2932011	420774
3498	2933037	419963
3499	2933917	419131
3500	2934835	418304
3501	2935697	417469
3502	2936700	416654
3503	2937543	415816
3504	2938600	415009
3505	2939423	414168
3506	2940362	413344
3507	2941122	412494
3508	2942077	411672
3509	2942843	410824
3510	2943646	409980
3511	2944513	409146
3512	2945383	408312
3513	2946197	407470
3514	2947121	406644
3515	2947991	405809
3516	2948893	404980
3517	2949915	404166
3518	2950881	403345
3519	2951802	402518
3520	2952656	401682
3521	2953472	400840
3522	2954277	399997
3523	2955118	399159
3524	2956045	398332
3525	2956820	397485
3526	2957634	396643
3527	2958414	395797
3528	2959341	394970
3529	2960105	394121
3530	2960900	393277
3531	2961708	392434
3532	2962572	391599
3533	2963425	390762
3534	2964242	389921
3535	2965017	389074
3536	2965832	388233
3537	2966717	387400
3538	2967459	386549
3539	2968211	385699
3540	2969083	384865
3541	2970018	384039
3542	2970928	383210
3543	2971687	382361
3544	2972633	381536
3545	2973377	380686
3546	2974238	379850
3547	2975113	379016
3548	2975952	378178
3549	2976750	377334
3550	2977712	376511
3551	2978466	375662
3552	2979347	374829
3553	2980118	373982
3554	2980939	373141
3555	2981774	372302
3556	2982585	371460
3557	2983405	370619
3558	2984220	369778
3559	2984962	368927
3560	2985049	367996
3561	2985722	367138
3562	2986618	366307
3563	2987544	365479
3564	2988260	364626
3565	2989132	363792
3566	2990140	362974
3567	2990988	362137
3568	2991767	361292
3569	2992700	360465
3570	2993636	359638
3571	2994531	358807
3572	2995388	357971
3573	2996289	357140
3574	2996993	356285
3575	2997806	355444
3576	2998703	354613
3577	2999512	353771
3578	3000291	352926
3579	3001266	352103
3580	3002249	351282
3581	3003222	350459
3582	3004109	349627
3583	3004937	348787
3584	3005910	347964
3585	3006745	347125
3586	3007677	346297
3587	3008599	345469
3588	3009500	344637
3589	3010376	343803
3590	3011410	342987
3591	3012322	342156
3592	3013242	341327
3593	3014199	340502
3594	3015099	339670
3595	3016141	338854
3596	3017115	338031
3597	3017919	337188
3598	3018907	336366
3599	3019900	335544
3600	3020870	334720
3601	3021700	333880
3602	3022741	333063
3603	3023631	332230
3604	3024648	331410
3605	3025432	330565
3606	3026434	329744
3607	3027240	328901
3608	3028101	328065
3609	3029066	327239
3610	3029966	326407
3611	3030891	325577
3612	3031761	324741
3613	3032786	323922
3614	3033831	323105
3615	3034861	322286
3616	3035635	321440
3617	3036605	320614
3618	3037573	319788
3619	3038409	318949
3620	3039352	318120
3621	3040256	317287
3622	3041151	316454
3623	3042192	315635
3624	3042941	314787
3625	3043896	313959
3626	3044790	313125
3627	3045622	312285
3628	3046563	311456
3629	3047422	310618
3630	3048322	309785
3631	3049121	308941
3632	3050053	308111
3633	3050964	307279
3634	3051825	306441
3635	3052641	305600
3636	3053659	304778
3637	3054642	303952
3638	3055554	303120
3639	3056448	302286
3640	3057280	301445
3641	3058175	300611
3642	3059010	299771
3643	3059825	298929
3644	3060672	298090
3645	3061431	297242
3646	3062227	296398
3647	3063164	295568
3648	3063948	294723
3649	3064731	293878
3650	3065666	293047
3651	3066503	292207
3652	3067396	291373
3653	3068233	290533
3654	3069120	289698
3655	3070062	288868
3656	3071061	288043
3657	3071835	287197
3658	3072796	286368
3659	3073593	285525
3660	3074511	284692
3661	3075319	283849
3662	3076277	283020
3663	3077207	282189
3664	3078103	281354
3665	3078974	280517
3666	3079730	279670
3667	3080629	278835
3668	3081551	278003
3669	3082487	277171
3670	3083403	276338
3671	3084425	275515
3672	3085380	274685
3673	3086346	273856
3674	3087200	273017
3675	3088171	272189
3676	3089128	271359
3677	3090085	270529
3678	3091041	269699
3679	3092034	268872
3680	3093191	268059
3681	3094065	267222
3682	3094892	266380
3683	3095736	265540
3684	3096659	264707
3685	3097673	263882
3686	3098434	263034
3687	3099196	262188
3688	3099895	261335
3689	3100680	260490
3690	3101793	259673
3691	3102794	258846
3692	3103730	258013
3693	3104551	257171
3694	3105405	256332
3695	3106306	255497
3696	3107248	254664
3697	3108205	253833
3698	3109218	253007
3699	3110100	252170
3700	3110962	251331
3701	3111795	250490
3702	3112641	249650
3703	3113555	248815
3704	3114444	247978
3705	3115260	247136
3706	3116123	246297
3707	3117001	245459
3708	3117899	244623
3709	3118872	243793
3710	3119705	242952
3711	3120647	242119
3712	3121571	241284
3713	3122534	240453
3714	3123369	239612
3715	3124304	238778
3716	3125233	237944
3717	3126140	237109
3718	3127027	236271
3719	3127824	235427
3720	3128575	234580
3721	3129490	233744
3722	3130450	232912
3723	3131331	232075
3724	3132187	231235
3725	3132991	230391
3726	3133934	229558
3727	3134905	228727
3728	3135738	227885
3729	3136623	227047
3730	3137602	226216
3731	3138551	225383
3732	3139535	224552
3733	3140485	223719
3734	3141312	222877
3735	3142121	222034
3736	3142891	221188
3737	3143796	220351
3738	3144756	219518
3739	3145733	218687
3740	3146970	217873
3741	3147983	217044
3742	3149197	216228
3743	3150344	215408
3744	3151355	214578
3745	3152536	213759
3746	3153656	212937
3747	3154710	212109
3748	3155718	211279
3749	3156639	210442
3750	3157640	209611
3751	3158521	208772
3752	3159562	207943
3753	3160516	207108
3754	3161411	206270
3755	3162447	205441
3756	3163382	204605
3757	3164357	203771
3758	3165159	202927
3759	3165901	202078
3760	3166856	201244
3761	3167748	200405
3762	3168609	199564
3763	3169510	198725
3764	3170450	197889
3765	3171322	197049
3766	3172323	196217
3767	3173272	195381
3768	3174126	194540
3769	3175024	193701
3770	3175775	192854
3771	3176681	192015
3772	3177492	191171
3773	3178444	190336
3774	3179400	189500
3775	3180276	188660
3776	3181090	187816
3777	3181916	186973
3778	3182750	186130
3779	3183702	185294
3780	3184476	184448
3781	3185290	183604
3782	3186114	182761
3783	3187118	181928
3784	3188031	181090
3785	3189020	180256
3786	3189972	179420
3787	3190922	178583
3788	3191798	177743
3789	3192741	176906
3790	3193590	176064
3791	3194527	175227
3792	3195432	174388
3793	3196388	173551
3794	3197435	172720
3795	3198309	171879
3796	3199127	171035
3797	3200121	170201
3798	3201019	169361
3799	3201929	168522
3800	3202757	167679
3801	3203619	166837
3802	3204543	165999
3803	3205354	165154
3804	3206357	164320
3805	3207209	163478
3806	3208018	162633
3807	3208932	161794
3808	3209817	160954
3809	3210626	160109
3810	3211527	159270
3811	3212391	158428
3812	3213335	157590
3813	3214148	156746
3814	3214974	155903
3815	3215977	155068
3816	3216961	154232
3817	3217941	153395
3818	3218834	152555
3819	3219808	151718
3820	3220671	150876
3821	3221577	150036
3822	3222362	149191
3823	3223371	148356
3824	3224235	147514
3825	3225160	146674
3826	3226165	145839
3827	3227066	144998
3828	3227886	144154
3829	3228877	143318
3830	3229808	142479
3831	3230757	141640
3832	3231760	140804
3833	3232635	139962
3834	3233557	139123
3835	3234494	138283
3836	3235309	137439
3837	3236255	136600
3838	3237266	135764
3839	3238283	134928
3840	3239187	134087
3841	3240040	133244
3842	3241119	132411
3843	3242023	131570
3844	3242893	130727
3845	3243783	129886
3846	3244774	129048
3847	3245526	128201
3848	3246282	127354
3849	3247184	126513
3850	3248089	125672
3851	3249030	124832
3852	3250001	123994
3853	3250808	123149
3854	3251773	122310
3855	3252638	121467
3856	3253474	120624
3857	3254398	119783
3858	3255316	118942
3859	3256253	118102
3860	3257088	117258
3861	3258067	116419
3862	3258921	115576
3863	3259758	114732
3864	3260667	113891
3865	3261501	113047
3866	3262393	112205
3867	3263278	111363
3868	3264201	110522
3869	3265203	109683
3870	3265987	108838
3871	3266946	107998
3872	3267781	107154
3873	3268761	106314
3874	3269706	105474
3875	3270545	104630
3876	3271449	103788
3877	3272298	102944
3878	3273135	102100
3879	3273958	101256
3880	3274855	100414
3881	3275634	99568
3882	3276541	98726
3883	3277336	97881
3884	3278137	97036
3885	3278999	96192
3886	3279932	95351
3887	3280745	94507
3888	3281675	93665
3889	3282453	92820
3890	3283357	91977
3891	3284221	91134
3892	3285147	90293
3893	3285958	89448
3894	3286859	88605
3895	3287760	87763
3896	3288669	86921
3897	3289593	86079
3898	3290438	85235
3899	3291476	84396
3900	3292393	83554
3901	3293358	82713
3902	3294279	81871
3903	3295097	81026
3904	3295921	80182
3905	3296851	79340
3906	3297707	78496
3907	3298540	77652
3908	3299412	76809
3909	3300345	75967
3910	3301348	75126
3911	3302246	74283
3912	3303167	73441
3913	3303977	72596
3914	3304908	71754
3915	3305667	70908
3916	3306669	70067
3917	3307589	69224
3918	3308540	68382
3919	3309497	67540
3920	3310420	66698
3921	3311385	65856
3922	3312311	65013
3923	3313247	64170
3924	3314194	63328
3925	3315244	62488
3926	3316185	61645
3927	3317115	60802
3928	3317948	59957
3929	3318791	59113
3930	3319637	58268
3931	3320540	57425
3932	3321476	56582
3933	3322387	55739
3934	3323334	54896
3935	3324245	54052
3936	3325170	53209
3937	3326002	52364
3938	3326857	51520
3939	3327751	50676
3940	3328703	49833
3941	3329673	48990
3942	3330687	48148
3943	3331733	47306
3944	3332693	46463
3945	3333536	45618
3946	3334374	44773
3947	3335296	43929
3948	3336192	43085
3949	3336997	42240
3950	3337846	41395
3951	3338788	40552
3952	3339651	39707
3953	3340569	38863
3954	3341460	38019
3955	3342358	37174
3956	3343164	36329
3957	3343998	35484
3958	3344798	34639
3959	3345748	33795
3960	3346545	32950
3961	3347422	32105
3962	3348344	31261
3963	3349285	30417
3964	3350304	29573
3965	3351174	28729
3966	3352021	27884
3967	3352902	27039
3968	3353749	26194
3969	3354769	25350
3970	3355736	24506
3971	3356508	23661
3972	3357345	22816
3973	3357442	21966
3974	3358421	21122
3975	3359425	20278
3976	3360360	19433
3977	3361243	18589
3978	3362186	17744
3979	3363074	16899
3980	3363948	16055
3981	3364754	15209
3982	3365698	14365
3983	3366414	13519
3984	3367333	12675
3985	3368265	11830
3986	3369218	10985
3987	3370153	10140
3988	3371112	9296
3989	3371879	8450
3990	3372808	7605
3991	3373640	6760
3992	3374536	5915
3993	3375354	5070
3994	3376203	4225
3995	3377078	3380
3996	3377984	2535
3997	3378797	1690
3998	3379658	845
3999	3380481	0
