iter	RMSE
3227	20.23692887
3228	20.22829736
3229	20.224312
3230	20.21881522
3231	20.20557041
3232	20.19686765
3233	20.19011938
3234	20.18658948
3235	20.18170604
3236	20.1735814
3237	20.17177773
3238	20.16245957
3239	20.1574873
3240	20.15213398
3241	20.14275414
3242	20.14157967
3243	20.13334727
3244	20.12854253
3245	20.12610645
3246	20.11126824
3247	20.11089654
3248	20.09977012
3249	20.09159398
3250	20.0849396
3251	20.08157788
3252	20.07379326
3253	20.06814017
3254	20.06052175
3255	20.05878255
3256	20.05136658
3257	20.04934537
3258	20.04697314
3259	20.04631842
3260	20.04453625
3261	20.03700569
3262	20.03373618
3263	20.02213348
3264	20.01016111
3265	19.99828268
3266	19.99438843
3267	19.98741099
3268	19.96993635
3269	19.96298049
3270	19.9514748
3271	19.94821762
3272	19.94296997
3273	19.92593087
3274	19.92021688
3275	19.91556013
3276	19.90781596
3277	19.89748981
3278	19.88859084
3279	19.88650085
3280	19.88106392
3281	19.87180241
3282	19.86842533
3283	19.86362265
3284	19.86029621
3285	19.85937881
3286	19.84800965
3287	19.84162365
3288	19.83938908
3289	19.83453981
3290	19.8209468
3291	19.80895556
3292	19.80475401
3293	19.80188962
3294	19.79914458
3295	19.79701515
3296	19.78635342
3297	19.78291844
3298	19.77621878
3299	19.77474102
3300	19.76726963
3301	19.75967044
3302	19.73771302
3303	19.72813484
3304	19.72117823
3305	19.71798445
3306	19.70185213
3307	19.69564716
3308	19.68048276
3309	19.67691727
3310	19.67511707
3311	19.66201988
3312	19.64793727
3313	19.63643458
3314	19.63332231
3315	19.61569341
3316	19.60543916
3317	19.5955968
3318	19.57971881
3319	19.57374554
3320	19.56671364
3321	19.56356614
3322	19.55617496
3323	19.54656117
3324	19.53676907
3325	19.53181465
3326	19.51718922
3327	19.51138808
3328	19.50596325
3329	19.4975305
3330	19.47962551
3331	19.47159176
3332	19.46701904
3333	19.46446435
3334	19.46244764
3335	19.4591225
3336	19.44661311
3337	19.44027136
3338	19.43206393
3339	19.4304461
3340	19.42728642
3341	19.41380206
3342	19.4118906
3343	19.40745289
3344	19.40028846
3345	19.39148378
3346	19.38690921
3347	19.38468664
3348	19.38005362
3349	19.37579023
3350	19.36528211
3351	19.36245733
3352	19.35519458
3353	19.3508939
3354	19.34876356
3355	19.32237314
3356	19.31729289
3357	19.31032269
3358	19.30613559
3359	19.3005667
3360	19.29774382
3361	19.2914005
3362	19.2908241
3363	19.28101569
3364	19.27844877
3365	19.27059138
3366	19.25970935
3367	19.2558485
3368	19.25503021
3369	19.25154178
3370	19.24873134
3371	19.24696779
3372	19.24412148
3373	19.24152224
3374	19.23639484
3375	19.22840539
3376	19.21682371
3377	19.20749962
3378	19.19715525
3379	19.18827654
3380	19.18489779
3381	19.17882629
3382	19.16772546
3383	19.15823693
3384	19.14798758
3385	19.14531543
3386	19.14012593
3387	19.13128893
3388	19.12583926
3389	19.11524237
3390	19.11084164
3391	19.10470447
3392	19.09900535
3393	19.09472276
3394	19.09159442
3395	19.08766169
3396	19.08011004
3397	19.07597575
3398	19.06441498
3399	19.06316762
3400	19.06074151
3401	19.053479
3402	19.02996427
3403	19.0257163
3404	19.01911011
3405	19.0141658
3406	19.00751741
3407	19.00090575
3408	18.99252379
3409	18.99106524
3410	18.98305901
3411	18.96696423
3412	18.95884286
3413	18.94851739
3414	18.94127697
3415	18.93749298
3416	18.9311172
3417	18.91605883
3418	18.91246645
3419	18.90905301
3420	18.90419469
3421	18.8993274
3422	18.89317934
3423	18.88964633
3424	18.87782174
3425	18.87393599
3426	18.86885228
3427	18.86388408
3428	18.85849409
3429	18.85656954
3430	18.85036576
3431	18.84285885
3432	18.83861218
3433	18.83370273
3434	18.83151309
3435	18.82863296
3436	18.82637525
3437	18.82261876
3438	18.81136402
3439	18.80921594
3440	18.80735782
3441	18.7993997
3442	18.79148178
3443	18.78667571
3444	18.78470382
3445	18.78015038
3446	18.77623609
3447	18.76793453
3448	18.75759509
3449	18.74305323
3450	18.73772745
3451	18.72289348
3452	18.72199715
3453	18.71641768
3454	18.71398979
3455	18.70626236
3456	18.70036071
3457	18.69227822
3458	18.68999709
3459	18.6843321
3460	18.67617997
3461	18.6730643
3462	18.6612653
3463	18.65609019
3464	18.64473543
3465	18.63979874
3466	18.63422713
3467	18.60908575
3468	18.60321191
3469	18.59419203
3470	18.58856162
3471	18.58720134
3472	18.58567652
3473	18.58440857
3474	18.58039114
3475	18.57422132
3476	18.56905962
3477	18.5640713
3478	18.56199585
3479	18.55418705
3480	18.54311853
3481	18.53655827
3482	18.53189877
3483	18.52576775
3484	18.51632492
3485	18.51565413
3486	18.50868538
3487	18.5024765
3488	18.49852499
3489	18.49403308
3490	18.49155681
3491	18.48505174
3492	18.47824469
3493	18.47680012
3494	18.46954884
3495	18.466306
3496	18.46281142
3497	18.45559755
3498	18.44871364
3499	18.44402576
3500	18.44115067
3501	18.43924174
3502	18.42951903
3503	18.42086016
3504	18.41672738
3505	18.40796304
3506	18.3973908
3507	18.3943676
3508	18.39120853
3509	18.38104647
3510	18.37408199
3511	18.37074097
3512	18.36961841
3513	18.36649665
3514	18.36171654
3515	18.3584261
3516	18.35474243
3517	18.35095
3518	18.34522866
3519	18.34273858
3520	18.33973469
3521	18.33507831
3522	18.33200879
3523	18.32533227
3524	18.31941938
3525	18.31715828
3526	18.3158393
3527	18.3127604
3528	18.30715057
3529	18.30227805
3530	18.29173275
3531	18.2837512
3532	18.28235054
3533	18.27190854
3534	18.26773736
3535	18.25640262
3536	18.25296876
3537	18.24545742
3538	18.23883505
3539	18.23350952
3540	18.22551391
3541	18.22368582
3542	18.22122003
3543	18.22016469
3544	18.21484121
3545	18.20242156
3546	18.19476348
3547	18.19154794
3548	18.18555273
3549	18.1817017
3550	18.17655427
3551	18.17316888
3552	18.16907652
3553	18.16555805
3554	18.16323981
3555	18.14449115
3556	18.14063815
3557	18.13134557
3558	18.12914008
3559	18.12526076
3560	18.12225925
3561	18.11820576
3562	18.11431148
3563	18.10592176
3564	18.10347989
3565	18.10207154
3566	18.09852258
3567	18.0846626
3568	18.07841289
3569	18.06924811
3570	18.05324337
3571	18.04280743
3572	18.03645702
3573	18.03239857
3574	18.03022381
3575	18.02031627
3576	18.0151557
3577	18.00439033
3578	17.99790609
3579	17.99197012
3580	17.98015912
3581	17.96056394
3582	17.954097
3583	17.94957138
3584	17.94666944
3585	17.94598506
3586	17.94347763
3587	17.93940685
3588	17.93660164
3589	17.92573915
3590	17.91338226
3591	17.90732287
3592	17.9057338
3593	17.90110979
3594	17.89436963
3595	17.89289333
3596	17.87840264
3597	17.87231023
3598	17.86820283
3599	17.86050931
3600	17.85716803
3601	17.85041658
3602	17.84755128
3603	17.84650155
3604	17.83471713
3605	17.83264942
3606	17.82215789
3607	17.81780197
3608	17.81396449
3609	17.81324932
3610	17.80782415
3611	17.80282694
3612	17.79417547
3613	17.7785938
3614	17.76805025
3615	17.75264354
3616	17.74722293
3617	17.74366606
3618	17.74089104
3619	17.73923386
3620	17.72777808
3621	17.71823244
3622	17.71245184
3623	17.7113416
3624	17.70129538
3625	17.69388077
3626	17.68850522
3627	17.68226976
3628	17.67589473
3629	17.66619293
3630	17.65531265
3631	17.653452
3632	17.64202377
3633	17.63184329
3634	17.62580682
3635	17.61939135
3636	17.60176188
3637	17.5971259
3638	17.59292389
3639	17.59187012
3640	17.58215174
3641	17.58106339
3642	17.5729085
3643	17.5697548
3644	17.56845517
3645	17.56332929
3646	17.55278059
3647	17.53805909
3648	17.53313975
3649	17.53165433
3650	17.52634258
3651	17.51393431
3652	17.50699499
3653	17.50390308
3654	17.49699038
3655	17.49512603
3656	17.49106798
3657	17.47819971
3658	17.47454281
3659	17.46258969
3660	17.45561123
3661	17.44840508
3662	17.44637975
3663	17.43351626
3664	17.43043346
3665	17.42204358
3666	17.42039283
3667	17.41501738
3668	17.41230402
3669	17.40589555
3670	17.39386632
3671	17.3848387
3672	17.37429612
3673	17.36989215
3674	17.35981881
3675	17.35614634
3676	17.34832592
3677	17.3427676
3678	17.33982129
3679	17.33275082
3680	17.3170697
3681	17.31342436
3682	17.31044964
3683	17.30804387
3684	17.29858007
3685	17.29342173
3686	17.28901184
3687	17.28305143
3688	17.27877802
3689	17.27791021
3690	17.27467772
3691	17.27097976
3692	17.26293292
3693	17.25936883
3694	17.25453259
3695	17.24772125
3696	17.24042172
3697	17.22786802
3698	17.22328417
3699	17.20395236
3700	17.20010851
3701	17.18792922
3702	17.18637458
3703	17.18025923
3704	17.17741922
3705	17.16345595
3706	17.15708331
3707	17.14453461
3708	17.14190381
3709	17.13925653
3710	17.13331136
3711	17.12417451
3712	17.11109519
3713	17.10439624
3714	17.10112397
3715	17.09883433
3716	17.08748186
3717	17.08398684
3718	17.08035208
3719	17.07426978
3720	17.06840783
3721	17.06464272
3722	17.05018221
3723	17.04732356
3724	17.04195025
3725	17.03779959
3726	17.03237151
3727	17.02813527
3728	17.02559291
3729	17.01851527
3730	17.00744354
3731	17.00098799
3732	16.99419246
3733	16.9891842
3734	16.98582817
3735	16.97824389
3736	16.97542633
3737	16.97249041
3738	16.96700769
3739	16.96271525
3740	16.95928329
3741	16.94635671
3742	16.9398282
3743	16.93516904
3744	16.92659965
3745	16.92035695
3746	16.91858756
3747	16.91055463
3748	16.90332847
3749	16.90050526
3750	16.88638947
3751	16.87090932
3752	16.86091845
3753	16.85545843
3754	16.85344166
3755	16.85044442
3756	16.83647402
3757	16.83019653
3758	16.82804927
3759	16.82379627
3760	16.81963933
3761	16.81523395
3762	16.81203068
3763	16.80962986
3764	16.8073821
3765	16.80428818
3766	16.79941729
3767	16.79542072
3768	16.78762818
3769	16.78614513
3770	16.77880748
3771	16.77618366
3772	16.7731735
3773	16.76685
3774	16.76340555
3775	16.76115267
3776	16.75795592
3777	16.75545121
3778	16.75347407
3779	16.74221954
3780	16.73742126
3781	16.7310389
3782	16.72483003
3783	16.71579089
3784	16.7126019
3785	16.71020583
3786	16.70514102
3787	16.70332284
3788	16.6952973
3789	16.69337822
3790	16.68985718
3791	16.68284398
3792	16.6812931
3793	16.67228167
3794	16.67011411
3795	16.66588469
3796	16.65940584
3797	16.65503785
3798	16.64993125
3799	16.64502108
3800	16.63796188
3801	16.6351035
3802	16.63361915
3803	16.62410238
3804	16.61764254
3805	16.61627436
3806	16.6088273
3807	16.60549919
3808	16.59527128
3809	16.5872598
3810	16.57806235
3811	16.57590964
3812	16.57213078
3813	16.56520741
3814	16.55929264
3815	16.55871271
3816	16.55420564
3817	16.55042081
3818	16.5478685
3819	16.54471278
3820	16.53878972
3821	16.53422424
3822	16.51594076
3823	16.51285323
3824	16.50892546
3825	16.49751119
3826	16.49641007
3827	16.48929056
3828	16.48347698
3829	16.46511435
3830	16.45715728
3831	16.45481013
3832	16.45133465
3833	16.44629465
3834	16.43810577
3835	16.4366168
3836	16.42916974
3837	16.42726789
3838	16.4157324
3839	16.40619168
3840	16.40148868
3841	16.39364769
3842	16.39090232
3843	16.38573179
3844	16.38072761
3845	16.37731333
3846	16.37530127
3847	16.37239726
3848	16.36568639
3849	16.36150001
3850	16.35870334
3851	16.35466962
3852	16.35271431
3853	16.34887258
3854	16.34506474
3855	16.34353585
3856	16.33706311
3857	16.33585958
3858	16.32817486
3859	16.32191561
3860	16.3194024
3861	16.31480237
3862	16.31037794
3863	16.30600965
3864	16.29258423
3865	16.2875713
3866	16.28548398
3867	16.27446836
3868	16.26506093
3869	16.26042058
3870	16.25279727
3871	16.24484402
3872	16.24312083
3873	16.24061968
3874	16.23224545
3875	16.22840335
3876	16.2260295
3877	16.22095998
3878	16.21843627
3879	16.20947308
3880	16.20501782
3881	16.20365725
3882	16.20130268
3883	16.194849
3884	16.18740476
3885	16.18256765
3886	16.17840698
3887	16.17398924
3888	16.16984194
3889	16.16559587
3890	16.16438251
3891	16.1581769
3892	16.15358659
3893	16.14826357
3894	16.14144161
3895	16.13945681
3896	16.1336345
3897	16.13150261
3898	16.12240014
3899	16.11686168
3900	16.11271092
3901	16.09332474
3902	16.07879676
3903	16.07231694
3904	16.06932685
3905	16.06224255
3906	16.05989687
3907	16.05529936
3908	16.04948855
3909	16.0466073
3910	16.04213848
3911	16.0381999
3912	16.0334885
3913	16.03071978
3914	16.02887903
3915	16.02058726
3916	16.01767144
3917	16.0082958
3918	16.00626532
3919	16.00241664
3920	15.99758473
3921	15.99233789
3922	15.99006854
3923	15.98711213
3924	15.97930426
3925	15.97761361
3926	15.97479964
3927	15.96657525
3928	15.96563072
3929	15.95887307
3930	15.95600102
3931	15.95061624
3932	15.9484615
3933	15.94462135
3934	15.94295858
3935	15.94142324
3936	15.93818697
3937	15.93515833
3938	15.93037282
3939	15.92781744
3940	15.91658664
3941	15.90845436
3942	15.89609826
3943	15.89384363
3944	15.88877274
3945	15.88806254
3946	15.88089791
3947	15.87615122
3948	15.87008527
3949	15.86567054
3950	15.86284544
3951	15.85611442
3952	15.84422646
3953	15.84070371
3954	15.83062882
3955	15.8255484
3956	15.82031815
3957	15.809378
3958	15.80378303
3959	15.79850183
3960	15.79650324
3961	15.79104146
3962	15.78623232
3963	15.78322194
3964	15.77865641
3965	15.77385295
3966	15.7730523
3967	15.76387914
3968	15.75633032
3969	15.74739531
3970	15.73909815
3971	15.73880932
3972	15.73246359
3973	15.727903
3974	15.72025666
3975	15.71887345
3976	15.71790175
3977	15.71109573
3978	15.70770563
3979	15.70022906
3980	15.69492482
3981	15.69244401
3982	15.68705656
3983	15.68501735
3984	15.6805341
3985	15.67571171
3986	15.67167411
3987	15.66234399
3988	15.661435
3989	15.65273048
3990	15.64966212
3991	15.64813657
3992	15.63682642
3993	15.62623151
3994	15.62003794
3995	15.61426876
3996	15.60818967
3997	15.60490004
3998	15.59816206
3999	15.59380562
